Date,Region,Country,Supplier Name,Inventory,Lead Time (days),Transport Status,News Sentiment,Weather Condition,Risk Factor,Sentiment Analysis,Sentiment Score,Risk Analysis,Risk Confidence
2024-11-01,Asia,India,"Osborne, Jimenez and Ruiz",28622,19,Delayed,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.828891396522522
2024-12-07,Asia,USA,Green-Conley,17924,19,Delayed,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,High,LABEL_0,0.75569087266922,neutral,0.5990225672721863
2024-08-05,Africa,Canada,"Sweeney, Rogers and Fischer",74636,14,Delayed,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,High,LABEL_0,0.5000081062316895,neutral,0.8635245561599731
2024-11-27,Europe,Australia,"Buckley, White and Wells",23666,1,Delayed,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,High,LABEL_0,0.8395679593086243,contradiction,0.93812096118927
2024-12-06,Africa,Canada,Berry Ltd,79233,10,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,Low,LABEL_1,0.7901261448860168,neutral,0.7711141109466553
2024-02-15,Europe,India,Johnson-Rivas,14128,27,In Transit,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,High,LABEL_0,0.75569087266922,neutral,0.8318322896957397
2024-03-23,North America,South Africa,"Lee, Johnson and Mclean",86735,27,In Transit,Drought conditions lead to reduced tomato supply.,Heavy rainfall causing waterlogging,High,LABEL_0,0.75569087266922,contradiction,0.9763118624687195
2024-09-13,North America,Canada,Mueller LLC,90031,12,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Drought leading to crop failure,Medium,LABEL_0,0.7376754879951477,neutral,0.7721949219703674
2024-04-28,Africa,Australia,Blair Inc,19959,8,Delayed,Farmers report higher yields thanks to favorable weather.,Unexpected frost damaging crops,High,LABEL_2,0.8424614071846008,contradiction,0.9270002841949463
2024-05-11,South America,Brazil,Harrison Inc,82516,19,In Transit,Heavy rainfall damages crops in major producing areas.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.8395679593086243,neutral,0.8176825046539307
2024-12-07,Africa,Brazil,Atkinson-Duncan,33420,4,Delayed,Tomato prices soar due to unexpected frost in the region.,High humidity increasing pest risks,High,LABEL_0,0.565018355846405,neutral,0.8054016828536987
2024-10-09,Oceania,China,"Alexander, Snyder and Wilson",8740,24,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Mild rainfall aiding crop growth,High,LABEL_1,0.7901261448860168,neutral,0.8611254692077637
2024-01-30,North America,USA,"Dunn, Kramer and Kramer",23585,25,In Transit,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,High,LABEL_0,0.565018355846405,neutral,0.8391318321228027
2024-12-02,Europe,Australia,"Silva, Simmons and Lee",57831,1,In Transit,Drought conditions lead to reduced tomato supply.,Drought leading to crop failure,Medium,LABEL_0,0.75569087266922,neutral,0.8428995609283447
2024-02-17,Europe,South Africa,Yang Inc,93705,25,In Transit,Drought conditions lead to reduced tomato supply.,High humidity increasing pest risks,High,LABEL_0,0.75569087266922,neutral,0.744296669960022
2024-02-02,Africa,Australia,Alexander-Lang,68203,9,Delayed,Delays in transportation cause supply chain disruptions.,Drought leading to crop failure,High,LABEL_0,0.8567883372306824,neutral,0.8641238808631897
2024-08-17,Africa,India,"Espinoza, Liu and Williams",1693,5,Delayed,Pest infestation reduces tomato output in key regions.,Sunny and favorable for farming,High,LABEL_0,0.7376754879951477,neutral,0.7105384469032288
2024-05-13,South America,Brazil,Lopez-Reyes,83493,18,Delayed,Delays in transportation cause supply chain disruptions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8567883372306824,neutral,0.9198063611984253
2024-02-24,Asia,Canada,Ingram-Lee,33797,10,In Transit,Heavy rainfall damages crops in major producing areas.,Mild rainfall aiding crop growth,Low,LABEL_0,0.8395679593086243,contradiction,0.9451115727424622
2024-04-25,Africa,Canada,Price LLC,21829,13,Delayed,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,High,LABEL_0,0.5000081062316895,neutral,0.7590824961662292
2025-01-07,Asia,Canada,Clark-Rush,33882,9,In Transit,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,Low,LABEL_1,0.7901261448860168,neutral,0.824593186378479
2024-02-26,Oceania,South Africa,"Guerrero, Johnson and Smith",51827,7,In Transit,Labor shortages affect harvesting in rural areas.,Sunny and favorable for farming,Low,LABEL_0,0.5824687480926514,neutral,0.8789194226264954
2024-04-22,Europe,China,Jackson-Acevedo,16071,4,Delayed,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,High,LABEL_0,0.5000081062316895,neutral,0.8743964433670044
2024-09-16,South America,India,"Torres, Taylor and Sullivan",18186,15,In Transit,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,Medium,LABEL_2,0.8424614071846008,neutral,0.7772268056869507
2024-07-24,Europe,Canada,Rogers and Sons,47807,16,Delayed,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,High,LABEL_0,0.5824687480926514,neutral,0.7567973732948303
2024-06-12,Africa,India,Watts Inc,66381,4,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Heavy rainfall causing waterlogging,Low,LABEL_2,0.8424614071846008,neutral,0.4952390789985657
2024-09-07,Asia,India,Reed-Horton,70243,23,In Transit,Government announces subsidies for tomato farmers.,Mild rainfall aiding crop growth,High,LABEL_1,0.7901261448860168,neutral,0.8528972864151001
2024-08-31,Oceania,Brazil,Hale Ltd,48884,14,In Transit,Export restrictions lead to surplus in local markets.,Drought leading to crop failure,Medium,LABEL_0,0.5000081062316895,neutral,0.8347662091255188
2025-01-19,Africa,Canada,"Hernandez, Alexander and Black",95405,28,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Mild rainfall aiding crop growth,High,LABEL_0,0.75569087266922,contradiction,0.6924583911895752
2024-12-23,Africa,India,"Hooper, Anderson and Patterson",82182,13,In Transit,Improved infrastructure reduces transportation delays.,High humidity increasing pest risks,Medium,LABEL_2,0.5472204089164734,neutral,0.6245962977409363
2024-09-15,Asia,South Africa,Mason-Richardson,85428,28,Delayed,Drought conditions lead to reduced tomato supply.,Heavy rainfall causing waterlogging,High,LABEL_0,0.75569087266922,contradiction,0.940492570400238
2024-12-02,Asia,Brazil,Knapp-Herrera,64385,15,In Transit,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.5824687480926514,neutral,0.8819374442100525
2024-02-21,Africa,Canada,Solomon LLC,68829,7,In Transit,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Low,LABEL_0,0.565018355846405,neutral,0.8185791373252869
2024-10-12,Asia,China,Mitchell-Leon,3793,17,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Sunny and favorable for farming,Medium,LABEL_0,0.565018355846405,neutral,0.7984830141067505
2024-02-09,Asia,China,"Hill, Bush and Jones",34525,19,In Transit,Labor shortages affect harvesting in rural areas.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.5824687480926514,neutral,0.844156801700592
2024-03-10,North America,South Africa,Wilkerson-Owens,59647,24,In Transit,Farmers report higher yields thanks to favorable weather.,High humidity increasing pest risks,High,LABEL_2,0.8424614071846008,neutral,0.7532077431678772
2024-05-02,Asia,South Africa,Pratt Ltd,38766,8,Delayed,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,High,LABEL_1,0.7901261448860168,neutral,0.681755781173706
2024-07-20,Asia,Germany,Taylor and Sons,30537,16,In Transit,Export restrictions lead to surplus in local markets.,Sunny and favorable for farming,Medium,LABEL_0,0.5000081062316895,neutral,0.9053337574005127
2024-09-16,Africa,USA,"Morales, Bush and Tran",14218,22,Awaiting Dispatch,Pest infestation reduces tomato output in key regions.,Strong winds causing crop damage,High,LABEL_0,0.7376754879951477,neutral,0.7183796763420105
2024-08-16,South America,China,"Bolton, Roberson and Ray",43827,28,In Transit,Export restrictions lead to surplus in local markets.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5000081062316895,neutral,0.7487874627113342
2024-11-19,South America,Germany,Silva-Dyer,75278,18,Delayed,Labor shortages affect harvesting in rural areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.5824687480926514,neutral,0.8132604360580444
2024-05-04,South America,India,Alvarez-Evans,70356,14,In Transit,Export restrictions lead to surplus in local markets.,Mild rainfall aiding crop growth,Medium,LABEL_0,0.5000081062316895,neutral,0.8635357022285461
2024-02-17,Oceania,India,"Nicholson, Bowen and Johnston",29620,24,Awaiting Dispatch,Drought conditions lead to reduced tomato supply.,Unexpected frost damaging crops,High,LABEL_0,0.75569087266922,neutral,0.7048348784446716
2024-09-15,North America,Canada,"Coffey, Cordova and Chavez",96120,21,Awaiting Dispatch,Export restrictions lead to surplus in local markets.,Unexpected frost damaging crops,High,LABEL_0,0.5000081062316895,neutral,0.8039911985397339
2024-11-20,North America,Canada,Wong Ltd,84939,4,In Transit,Delays in transportation cause supply chain disruptions.,Sunny and favorable for farming,High,LABEL_0,0.8567883372306824,neutral,0.788847029209137
2024-07-03,North America,Germany,"Jones, Lee and Cardenas",63275,24,In Transit,Government announces subsidies for tomato farmers.,Mild rainfall aiding crop growth,High,LABEL_1,0.7901261448860168,neutral,0.845167875289917
2024-12-07,South America,India,Reyes Group,59868,20,In Transit,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,Medium,LABEL_1,0.7901261448860168,neutral,0.8877338171005249
2024-04-24,Asia,Brazil,Bautista and Sons,42673,9,Delayed,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,High,LABEL_0,0.5824687480926514,neutral,0.7090924382209778
2024-10-02,Oceania,Canada,Wright Inc,9505,22,In Transit,Drought conditions lead to reduced tomato supply.,High humidity increasing pest risks,High,LABEL_0,0.75569087266922,neutral,0.7350706458091736
2024-10-05,North America,Canada,"Johnson, Howard and Gonzales",38929,12,Delayed,Government announces subsidies for tomato farmers.,Unexpected frost damaging crops,High,LABEL_1,0.7901261448860168,neutral,0.6490368843078613
2024-09-17,Europe,Australia,"Robinson, Diaz and Navarro",73014,23,Awaiting Dispatch,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.8564843535423279
2024-02-13,Africa,Australia,Welch Ltd,70372,24,Delayed,Heavy rainfall damages crops in major producing areas.,Strong winds causing crop damage,High,LABEL_0,0.8395679593086243,contradiction,0.5319709777832031
2024-08-02,North America,Germany,"Lyons, Williams and Ramirez",18242,15,In Transit,Improved infrastructure reduces transportation delays.,Mild rainfall aiding crop growth,Medium,LABEL_2,0.5472204089164734,neutral,0.7389200925827026
2024-10-28,Asia,Germany,"Murray, Lopez and Baker",29478,18,Awaiting Dispatch,Government announces subsidies for tomato farmers.,Strong winds causing crop damage,High,LABEL_1,0.7901261448860168,neutral,0.748794436454773
2024-08-18,North America,South Africa,"Martin, Price and Sexton",35665,17,In Transit,Tomato prices soar due to unexpected frost in the region.,Unexpected frost damaging crops,Medium,LABEL_0,0.565018355846405,neutral,0.9200947880744934
2024-11-03,South America,USA,"Young, Banks and Vang",27812,28,In Transit,Government announces subsidies for tomato farmers.,High humidity increasing pest risks,High,LABEL_1,0.7901261448860168,neutral,0.822332501411438
2024-11-17,Asia,China,"Martinez, Garcia and Rice",32888,15,Awaiting Dispatch,Farmers report higher yields thanks to favorable weather.,Drought leading to crop failure,Medium,LABEL_2,0.8424614071846008,contradiction,0.9980200529098511
2024-02-02,Europe,India,"Mcclure, Byrd and Matthews",18697,24,Awaiting Dispatch,Labor shortages affect harvesting in rural areas.,Unexpected frost damaging crops,High,LABEL_0,0.5824687480926514,neutral,0.7519354224205017
2024-11-30,North America,Germany,Ali-Robinson,56103,15,Delayed,Farmers report higher yields thanks to favorable weather.,Sunny and favorable for farming,High,LABEL_2,0.8424614071846008,neutral,0.8950993418693542
2024-12-05,Europe,China,Moreno-Perry,18198,23,Delayed,Drought conditions lead to reduced tomato supply.,High humidity increasing pest risks,High,LABEL_0,0.75569087266922,neutral,0.744504451751709
2024-05-14,Europe,China,Clark-Williams,45202,15,In Transit,Labor shortages affect harvesting in rural areas.,Drought leading to crop failure,Medium,LABEL_0,0.5824687480926514,neutral,0.8072713613510132
2024-01-30,Europe,India,Riley Ltd,34683,26,In Transit,Pest infestation reduces tomato output in key regions.,Heavy rainfall causing waterlogging,High,LABEL_0,0.7376754879951477,neutral,0.8456060290336609
2024-11-24,Asia,Germany,Townsend PLC,21726,20,Awaiting Dispatch,Tomato prices soar due to unexpected frost in the region.,Heavy rainfall causing waterlogging,Medium,LABEL_0,0.565018355846405,neutral,0.8171347379684448
2024-08-30,Africa,Germany,Grant-Payne,20048,13,In Transit,Delays in transportation cause supply chain disruptions.,Unexpected frost damaging crops,High,LABEL_0,0.8567883372306824,neutral,0.6875576972961426
2024-06-14,Asia,Canada,Dorsey Inc,5091,11,In Transit,Pest infestation reduces tomato output in key regions.,High humidity increasing pest risks,Medium,LABEL_0,0.7376754879951477,neutral,0.8866499066352844
2024-07-01,Europe,India,"Sanders, Barnes and Dickson",65677,12,Awaiting Dispatch,Improved infrastructure reduces transportation delays.,Drought leading to crop failure,Medium,LABEL_2,0.5472204089164734,neutral,0.657830536365509
2024-12-28,Oceania,South Africa,Kramer PLC,62438,13,Delayed,Tomato prices soar due to unexpected frost in the region.,Strong winds causing crop damage,High,LABEL_0,0.565018355846405,neutral,0.8178835511207581
2024-12-03,South America,India,Harris-Moore,20591,30,Awaiting Dispatch,Delays in transportation cause supply chain disruptions.,Strong winds causing crop damage,High,LABEL_0,0.8567883372306824,neutral,0.7614407539367676
2024-09-15,North America,China,Berry-Johnson,14351,2,In Transit,Government announces subsidies for tomato farmers.,Heavy rainfall causing waterlogging,Low,LABEL_1,0.7901261448860168,neutral,0.8190991878509521
2024-07-22,Asia,China,Tran-Zuniga,35361,26,Delayed,Heavy rainfall damages crops in major producing areas.,Heavy rainfall causing waterlogging,High,LABEL_0,0.8395679593086243,neutral,0.6795366406440735
2024-02-20,Africa,Canada,"Ferguson, Gomez and Sanford",33106,28,In Transit,Tomato prices soar due to unexpected frost in the region.,Unexpected frost damaging crops,High,LABEL_0,0.565018355846405,neutral,0.877531886100769
2024-07-22,Oceania,China,"Hart, Wilson and Ramirez",70691,18,In Transit,Government announces subsidies for tomato farmers.,Sunny and favorable for farming,Medium,LABEL_1,0.7901261448860168,neutral,0.8877585530281067
2024-03-11,Europe,Australia,Snow-Brown,43758,21,Delayed,Government announces subsidies for tomato farmers.,Drought leading to crop failure,High,LABEL_1,0.7901261448860168,neutral,0.6778521537780762
